 subject_code,family_code,family_nbr,series_code,subject_title,family_title,var_1,var_2,var_3,var_4,var_5,val_1,val_2,val_3,val_4,val_5,interval,offset,magnitude,unit,period,value,status
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2009.09,12.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2009.12,14.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2010.03,15.1,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2010.06,14.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2010.09,16.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2010.12,15.5,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2011.03,17.5,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2011.06,14.0,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2011.09,13.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2011.12,13.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2012.03,12.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2012.06,12.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2012.09,13.3,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2012.12,13.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2013.03,12.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2013.06,12.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2013.09,13.5,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2013.12,14.5,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2014.03,13.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2014.06,16.4,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2014.09,15.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2014.12,15.1,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2015.03,13.6,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2015.06,14.0,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2015.09,12.6,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2015.12,11.5,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2016.03,10.1,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2016.06,12.1,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2016.09,12.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2016.12,11.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2017.03,12.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2017.06,13.3,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2017.09,13.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2017.12,14.3,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2018.03,15.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2018.06,14.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2018.09,16.0,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2018.12,12.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2019.03,12.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2019.06,11.6,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3CC","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Manufacturing",,,3,3,3,"NUMBER",2019.09,12.6,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2005.06,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2005.09,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2005.12,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2006.03,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2006.06,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2006.09,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2006.12,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2007.03,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2007.06,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2007.09,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2007.12,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2008.03,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2008.06,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2008.09,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2008.12,null,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2009.03,3.0,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2009.06,2.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2009.09,2.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2009.12,2.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2010.03,3.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2010.06,3.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2010.09,3.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2010.12,3.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2011.03,3.6,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2011.06,3.3,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2011.09,3.6,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2011.12,3.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2012.03,3.9,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2012.06,4.0,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2012.09,4.5,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2012.12,3.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2013.03,3.1,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2013.06,3.4,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2013.09,3.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2013.12,3.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2014.03,3.2,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2014.06,4.1,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2014.09,4.0,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2014.12,3.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2015.03,4.3,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2015.06,3.6,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2015.09,3.5,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2015.12,3.7,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2016.03,3.8,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2016.06,3.4,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2016.09,3.0,"F"
"HLF","SJC",4333,"HLFQ.SJCSE3DD","Household Labour Force Survey - HLF","Persons Employed by Sex by Industry, ANZSIC06 - Sampling Errors","Sampling Errors","Sex","Industry ANZSIC06",,,"Sampling errors","Total Both Sexes","Electricity, Gas, Water and Waste Services",,,3,3,3,"NUMBER",2016.12,3.6,"F"
