 subject_code,family_code,family_nbr,series_code,subject_title,family_title,var_1,var_2,var_3,var_4,var_5,val_1,val_2,val_3,val_4,val_5,interval,offset,magnitude,unit,period,value,status,
HLF,SJC,3478,HLFA.SJC1ZZS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Total All Industries,,,,12,3,9,NUMBER,2016.09,1275,F,
HLF,SJC,3478,HLFA.SJC1ZZS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Total All Industries,,,,12,3,9,NUMBER,2017.09,1331.4,F,
HLF,SJC,3478,HLFA.SJC1ZZS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Total All Industries,,,,12,3,9,NUMBER,2018.09,1360.2,F,
HLF,SJC,3478,HLFA.SJC1ZZS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Total All Industries,,,,12,3,9,NUMBER,2019.09,1369.4,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2004.03,46.7,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2005.03,47,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2006.03,48.1,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2007.03,49,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2008.03,49.5,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2009.03,46.1,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2010.03,43.8,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2011.03,44.8,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2012.03,47,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2013.03,45.4,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2014.03,46.2,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2015.03,43,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2016.03,46,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2017.03,50.9,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2018.03,49.9,F,
HLF,SJC,3478,HLFA.SJC2AA,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,3,NUMBER,2019.03,46.1,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2003.12,47,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2004.12,47.2,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2005.12,46.9,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2006.12,49.8,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2007.12,48.5,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2008.12,47.6,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2009.12,43.6,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2010.12,44,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2011.12,47.7,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2012.12,46,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2013.12,45.2,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2014.12,43.6,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2015.12,44.6,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2016.12,50.7,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2017.12,51.3,F,
HLF,SJC,3478,HLFA.SJC2AAD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,12,NUMBER,2018.12,46.4,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2004.06,46.2,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2005.06,46.7,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2006.06,49.4,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2007.06,48.9,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2008.06,48.9,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2009.06,44.8,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2010.06,44.5,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2011.06,46,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2012.06,45.9,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2013.06,45.9,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2014.06,44.4,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2015.06,44.2,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2016.06,46.8,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2017.06,50.7,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2018.06,50.1,F,
HLF,SJC,3478,HLFA.SJC2AAJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,6,NUMBER,2019.06,45.1,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2004.09,46.4,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2005.09,47,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2006.09,50.1,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2007.09,48.4,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2008.09,48.4,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2009.09,44.3,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2010.09,44.2,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2011.09,46.7,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2012.09,46.9,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2013.09,44.3,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2014.09,44.4,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2015.09,44.2,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2016.09,49.2,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2017.09,50.8,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2018.09,48.6,F,
HLF,SJC,3478,HLFA.SJC2AAS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,"Agriculture, Forestry and Fishing",,,,12,3,9,NUMBER,2019.09,44.8,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2004.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2005.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2006.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2007.03,1.3,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2008.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2009.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2010.03,1.1,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2011.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2012.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2013.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2014.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2015.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2016.03,1.2,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2017.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2018.03,null,F,
HLF,SJC,3478,HLFA.SJC2BB,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,3,NUMBER,2019.03,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2003.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2004.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2005.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2006.12,1.1,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2007.12,1.1,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2008.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2009.12,1,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2010.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2011.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2012.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2013.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2014.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2015.12,1.2,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2016.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2017.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,12,NUMBER,2018.12,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2004.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2005.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2006.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2007.06,1.3,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2008.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2009.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2010.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2011.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2012.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2013.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2014.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2015.06,null,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2016.06,1.1,F,
HLF,SJC,3478,HLFA.SJC2BBJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Female,Mining,,,,12,3,6,NUMBER,2017.06,null,F,
